id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,attributes,_page_url,search_term
A9GvJJi-w9zvF3L1Y7NBcg,jermaine-parker-coldwell-banker-realty-philadelphia-2,Jermaine Parker - Coldwell Banker Realty,https://s3-media2.fl.yelpcdn.com/bphoto/RCGCezCciBEB1ASUK947Vw/o.jpg,False,https://www.yelp.com/biz/jermaine-parker-coldwell-banker-realty-philadelphia-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'realestateagents', 'title': 'Real Estate Agents'}]",0.0,"{'latitude': 39.94909980327272, 'longitude': -75.14715438472543}",[],,"{'address1': '325 Chestnut St', 'address2': 'Ste 1300', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19106', 'country': 'US', 'state': 'PA', 'display_address': ['325 Chestnut St', 'Ste 1300', 'Philadelphia, PA 19106']}",+12158684177,(215) 868-4177,2115.0562769349463,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
xQCcBuQ5_RkAyzQOCSsG-Q,ejb-service-philadelphia,EJB Service,https://s3-media1.fl.yelpcdn.com/bphoto/ohzHho_la2e2KOy0kheKWQ/o.jpg,False,https://www.yelp.com/biz/ejb-service-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'contractors', 'title': 'General Contractors'}, {'alias': 'roofing', 'title': 'Roofing'}, {'alias': 'painters', 'title': 'Painters'}]",0.0,"{'latitude': 40.0336610031576, 'longitude': -75.11999090867178}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19120', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19120']}",+13474798487,(347) 479-8487,9895.718889588068,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
dfLFws1kM2XhVUNxeUJjbw,e-and-l-janitorial-service-philadelphia,E & L Janitorial Service,https://s3-media2.fl.yelpcdn.com/bphoto/ikbWxaz-2eGy6Swf19XzPQ/o.jpg,False,https://www.yelp.com/biz/e-and-l-janitorial-service-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'officecleaning', 'title': 'Office Cleaning'}]",0.0,"{'latitude': 39.9434547424316, 'longitude': -75.2261199951172}",[],,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19143', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19143']}",+12677487292,(267) 748-7292,4283.359202612386,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
e7WKUzaJZgGkwpmG2_8-ew,expressions-of-kindness-cleaning-service-philadelphia,Expressions of Kindness Cleaning Service,https://s3-media2.fl.yelpcdn.com/bphoto/CHSJ6WXTtoYEiXU1AH_uvw/o.jpg,False,https://www.yelp.com/biz/expressions-of-kindness-cleaning-service-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'officecleaning', 'title': 'Office Cleaning'}, {'alias': 'carpet_cleaning', 'title': 'Carpet Cleaning'}]",0.0,"{'latitude': 40.0727691650391, 'longitude': -75.1720123291016}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19150', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19150']}",+12156004523,(215) 600-4523,13248.214207045725,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
f9ZRZU7V3T60Po-T1APSUg,diamond-floors-philadelphia,Diamond Floors,https://s3-media3.fl.yelpcdn.com/bphoto/Qjv_Ku9LXgNs2K6xsD4AcA/o.jpg,False,https://www.yelp.com/biz/diamond-floors-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'tiling', 'title': 'Tiling'}]",0.0,"{'latitude': 39.975072, 'longitude': -75.23176722228527}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19131', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19131']}",+12678446541,(267) 844-6541,5678.50009128733,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
Ojl-zX-PMYrl9t_MacL6qQ,christina-barker-babyquip-philadelphia-2,Christina Barker - BabyQuip,https://s3-media3.fl.yelpcdn.com/bphoto/AWCAvMcyNyicJR9ppnKvcg/o.jpg,False,https://www.yelp.com/biz/christina-barker-babyquip-philadelphia-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'rentfurniture', 'title': 'Furniture Rental'}, {'alias': 'homecleaning', 'title': 'Home Cleaning'}]",0.0,"{'latitude': 40.03313, 'longitude': -75.17396}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19144', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19144']}",+12678531459,(267) 853-1459,9129.167410389991,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
mWKfAA8IlJe3Iqr4H_Q_KQ,west-philly-towing-philadelphia-3,West Philly Towing ,https://s3-media1.fl.yelpcdn.com/bphoto/guE3C5A9d2QgNFuF8cRgxw/o.jpg,False,https://www.yelp.com/biz/west-philly-towing-philadelphia-3?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'roadsideassist', 'title': 'Roadside Assistance'}, {'alias': 'towing', 'title': 'Towing'}, {'alias': 'bodyshops', 'title': 'Body Shops'}]",0.0,"{'latitude': 39.96143994442904, 'longitude': -75.22980948854537}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19139', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19139']}",+12159801418,(215) 980-1418,5067.213469948709,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
Oc_sFykZkBKyiQ1Y4LA8ng,poulson-philadelphia-3,Poulson,https://s3-media1.fl.yelpcdn.com/bphoto/lePvy2bhgpPS_jfmyU_iWA/o.jpg,False,https://www.yelp.com/biz/poulson-philadelphia-3?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}]",0.0,"{'latitude': 39.94288742324311, 'longitude': -75.22635783064173}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19143', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19143']}",+12159419878,(215) 941-9878,4855.160884921012,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
tIADDx8sTa_8QxsB_GHFkA,lead-ease-solutions-philadelphia,Lead Ease Solutions,https://s3-media3.fl.yelpcdn.com/bphoto/HbbPFo_RclXthk8ohx4xrw/o.jpg,False,https://www.yelp.com/biz/lead-ease-solutions-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'environmentaltesting', 'title': 'Environmental Testing'}]",0.0,"{'latitude': 39.98980497508438, 'longitude': -75.1084032792946}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19134', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19134']}",+16105366160,(610) 536-6160,6684.578373625205,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
f4f5Y8L_7PUXMwFFTvK_wg,belliards-salon-and-spa-cherry-hill,Belliard's Salon & Spa,https://s3-media3.fl.yelpcdn.com/bphoto/X9f1sMls3JxYC5rqfrn4JA/o.jpg,False,https://www.yelp.com/biz/belliards-salon-and-spa-cherry-hill?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,23,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'hair', 'title': 'Hair Salons'}, {'alias': 'spas', 'title': 'Day Spas'}]",3.3,"{'latitude': 39.91812, 'longitude': -75.03486}",[],$$,"{'address1': '8 Grove St', 'address2': '', 'address3': '', 'city': 'Cherry Hill', 'zip_code': '08002', 'country': 'US', 'state': 'NJ', 'display_address': ['8 Grove St', 'Cherry Hill, NJ 08002']}",+18566659323,(856) 665-9323,12279.97816811344,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
JqFyJTXtWbsr1YpTYZ3how,allen-the-family-finances-philadelphia,Allen The Family Finances,https://s3-media1.fl.yelpcdn.com/bphoto/WKQIg98NwqkOVlkNk0Ykjg/o.jpg,False,https://www.yelp.com/biz/allen-the-family-finances-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'taxservices', 'title': 'Tax Services'}]",0.0,"{'latitude': 39.99671, 'longitude': -75.16955}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19132', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19132']}",+12155501606,(215) 550-1606,4640.173735932813,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
KYwDSVbhzA9VUH1bvi27Qg,amour-cleaning-services-and-more-philadelphia,A'mour Cleaning Services and More,https://s3-media2.fl.yelpcdn.com/bphoto/4WPwUf6OU-09n-7UMQcvdA/o.jpg,False,https://www.yelp.com/biz/amour-cleaning-services-and-more-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}]",0.0,"{'latitude': 39.9434547424316, 'longitude': -75.2261199951172}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19143', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19143']}",+12152514601,(215) 251-4601,4283.359202612386,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
GZOJczS0mwAN4Kad3pBHWQ,couyastylez-philadelphia,Couyastylez,https://s3-media1.fl.yelpcdn.com/bphoto/vlmVTCVRpefVjJ7odpQVjg/o.jpg,False,https://www.yelp.com/biz/couyastylez-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'hair', 'title': 'Hair Salons'}, {'alias': 'waxing', 'title': 'Waxing'}, {'alias': 'eyebrowservices', 'title': 'Eyebrow Services'}]",0.0,"{'latitude': 39.9350415, 'longitude': -75.2204491}",[],,"{'address1': '5508 Woodland Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19143', 'country': 'US', 'state': 'PA', 'display_address': ['5508 Woodland Ave', 'Philadelphia, PA 19143']}",+12677740844,(267) 774-0844,4686.118585611468,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=900,Black owned
LZAX9X1i8SgvTRAjzV7PQg,above-and-beyond-janitorial-philadelphia-2,Above & Beyond Janitorial,https://s3-media2.fl.yelpcdn.com/bphoto/yu1JwwKSeLmoFq4ckFz52w/o.jpg,False,https://www.yelp.com/biz/above-and-beyond-janitorial-philadelphia-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}]",0.0,"{'latitude': 40.03311417575237, 'longitude': -75.1749493561389}",[],,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19144', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19144']}",+12677457938,(267) 745-7938,8827.084466110455,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
G91mzhC6TH1oQ1DQIh_dDg,self-luv-studio-philadelphia-2,Self Luv Studio,https://s3-media3.fl.yelpcdn.com/bphoto/w8YyAtBtcToIGeSqsX4Z2g/o.jpg,False,https://www.yelp.com/biz/self-luv-studio-philadelphia-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'hairstylists', 'title': 'Hair Stylists'}]",0.0,"{'latitude': 40.00112, 'longitude': -75.10344}",[],,"{'address1': '1817 E Venango St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19134', 'country': 'US', 'state': 'PA', 'display_address': ['1817 E Venango St', 'Philadelphia, PA 19134']}",+12676340673,(267) 634-0673,7795.736328185537,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
gow8FxXxXxhnIDK6kOZsJQ,sono-spotlight-3d-mobile-ultrasound-fort-washington,Sono Spotlight 3D Mobile Ultrasound,https://s3-media4.fl.yelpcdn.com/bphoto/8Vmyaor3qAsWyPYvbkzfMA/o.jpg,False,https://www.yelp.com/biz/sono-spotlight-3d-mobile-ultrasound-fort-washington?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'ultrasoundimagingcenters', 'title': 'Ultrasound Imaging Centers'}]",0.0,"{'latitude': 40.1356082, 'longitude': -75.182164}",[],,"{'address1': '1035 Virginia Dr', 'address2': 'Ste 140', 'address3': '', 'city': 'Fort Washington', 'zip_code': '19034', 'country': 'US', 'state': 'PA', 'display_address': ['1035 Virginia Dr', 'Ste 140', 'Fort Washington, PA 19034']}",+12153955820,(215) 395-5820,20237.09817990964,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
rK_OT9GKV7XwyfNvkPzGZA,humongo-burger-philadelphia,Humongo Burger,https://s3-media2.fl.yelpcdn.com/bphoto/OuoBOh_Wq2grSO-l-0jXbQ/o.jpg,False,https://www.yelp.com/biz/humongo-burger-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,2,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': 39.9489709653699, 'longitude': -75.1593492}","['pickup', 'delivery']",,"{'address1': '1107 Walnut St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['1107 Walnut St', 'Philadelphia, PA 19107']}",+12153659502,(215) 365-9502,1143.3567225403265,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
TYhDSPLywCbEe6nan1hAZg,fire-red-designs-philadelphia,Fire Red Design's,https://s3-media2.fl.yelpcdn.com/bphoto/IEI9zNTtuOLRgIdwOxB2Uw/o.jpg,False,https://www.yelp.com/biz/fire-red-designs-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'jewelry', 'title': 'Jewelry'}, {'alias': 'popupshops', 'title': 'Pop-up Shops'}]",0.0,"{'latitude': 40.07254500442222, 'longitude': -75.1718256043776}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19150', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19150']}",+12672133641,(267) 213-3641,13205.924543133515,"{'business_temp_closed': None, 'open24_hours': None, 'waitlist_reservation': True}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
Nebn3pWPOkvVwVjMPbWTMQ,stay-fit-philadelphia,Stay Fit,https://s3-media3.fl.yelpcdn.com/bphoto/yHbyNtP2ehGrYcpBPHm1sg/o.jpg,False,https://www.yelp.com/biz/stay-fit-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'healthtrainers', 'title': 'Trainers'}]",0.0,"{'latitude': 40.012418293398426, 'longitude': -75.14505429888926}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19140', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19140']}",+12673249137,(267) 324-9137,6890.189092639067,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
hH3Uk8XPso2dUbH60HrCuA,south-squad-entertainment-philadelphia-6,South Squad Entertainment,https://s3-media3.fl.yelpcdn.com/bphoto/MUKuFVj_e3FVLy5wJPjuhQ/o.jpg,False,https://www.yelp.com/biz/south-squad-entertainment-philadelphia-6?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'musicproduction', 'title': 'Music Production Services'}]",0.0,"{'latitude': 39.963175, 'longitude': -75.23828}",[],,"{'address1': '59 N 59th St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19139', 'country': 'US', 'state': 'PA', 'display_address': ['59 N 59th St', 'Philadelphia, PA 19139']}",+12673683220,(267) 368-3220,5811.468734153841,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
NjC1ZdehhhVan-RzrDnbGw,tyree-bryan-photography-philadelphia,Tyree Bryan Photography,https://s3-media3.fl.yelpcdn.com/bphoto/RJVaLRedOvVmI5sH5o2Sag/o.jpg,False,https://www.yelp.com/biz/tyree-bryan-photography-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'graphicdesign', 'title': 'Graphic Design'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]",0.0,"{'latitude': 40.037568200953515, 'longitude': -75.14577925935949}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19141', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19141']}",+16102131217,(610) 213-1217,9565.003285104227,"{'business_temp_closed': None, 'waitlist_reservation': True}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
3epQ4kDx0tj-9YWm05Qy3A,initiate-advertising-and-marketing-philadelphia,Initiate Advertising and Marketing,,False,https://www.yelp.com/biz/initiate-advertising-and-marketing-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'advertising', 'title': 'Advertising'}, {'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'web_design', 'title': 'Web Design'}]",0.0,"{'latitude': 39.9412882, 'longitude': -75.21873459999999}",[],,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19143', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19143']}",+17328326736,(732) 832-6736,4283.35920261136,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
mJaykKOEyXYO_iCgttRmZw,a-plus-visions-philadelphia,A Plus Visions,,False,https://www.yelp.com/biz/a-plus-visions-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'commercialrealestate', 'title': 'Commercial Real Estate'}, {'alias': 'realestatesvcs', 'title': 'Real Estate Services'}]",0.0,"{'latitude': 39.959545135498, 'longitude': -75.197380065918}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19104', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19104']}",+18339222233,(833) 922-2233,2123.688911184446,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
tpbc6BbmqQA0f2sqLxDrYA,joe-newton-plumbing-philadelphia,Joe Newton Plumbing ,https://s3-media2.fl.yelpcdn.com/bphoto/rfD-hqneYmJET1p8KpdmyQ/o.jpg,False,https://www.yelp.com/biz/joe-newton-plumbing-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,5,"[{'alias': 'plumbing', 'title': 'Plumbing'}, {'alias': 'gutterservices', 'title': 'Gutter Services'}, {'alias': 'waterheaterinstallrepair', 'title': 'Water Heater Installation/Repair'}]",4.2,"{'latitude': 40.095057844520674, 'longitude': -74.98164467328836}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19154', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19154']}",+12675796993,(267) 579-6993,22523.418886259475,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
n8YHCz55NUbU-mqXO7QrWg,realriches-apperal-and-designs-philadelphia,Realriches Apperal And Designs,https://s3-media2.fl.yelpcdn.com/bphoto/srbk5MLiYNmiGCNAMyN5Vw/o.jpg,False,https://www.yelp.com/biz/realriches-apperal-and-designs-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'menscloth', 'title': ""Men's Clothing""}, {'alias': 'womenscloth', 'title': ""Women's Clothing""}]",0.0,"{'latitude': 40.000906, 'longitude': -75.100614}",[],,"{'address1': '1910 E Glenwood Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19134', 'country': 'US', 'state': 'PA', 'display_address': ['1910 E Glenwood Ave', 'Philadelphia, PA 19134']}",+12673335541,(267) 333-5541,7977.429043666404,"{'business_temp_closed': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
X42RIxGbTPH-1xJTXiQiTQ,mainline-chem-dry-philadelphia,Mainline Chem-Dry,https://s3-media1.fl.yelpcdn.com/bphoto/aKAFlhjIatSm6pl7qJtEdg/o.jpg,False,https://www.yelp.com/biz/mainline-chem-dry-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,1,"[{'alias': 'carpet_cleaning', 'title': 'Carpet Cleaning'}, {'alias': 'tiling', 'title': 'Tiling'}]",1.0,"{'latitude': 39.96143994442904, 'longitude': -75.22980948854537}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19139', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19139']}",+16106386363,(610) 638-6363,5067.213469948709,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=950,Black owned
